Age,Edu,Comm,Duration,Campaign,PosDays,Last_out,Var_rate,Price_idx,Conf_idx,Month_rate,Quarterly_emp,Target
33,high.school,telephone,137,4,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
34,basic.9y,telephone,132,8,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
48,high.school,telephone,76,3,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
71,professional.course,cellular,559,1,999,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,1
43,university.degree,cellular,57,1,999,failure,-0.1,93.2,-42,4.12,5195.8,0
39,university.degree,telephone,30,24,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
30,university.degree,cellular,39,1,999,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
42,basic.6y,cellular,71,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
50,basic.9y,cellular,139,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
37,university.degree,cellular,108,1,999,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0
31,high.school,telephone,132,22,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
40,university.degree,cellular,219,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
24,basic.9y,cellular,68,4,999,failure,-1.8,92.893,-46.2,1.25,5099.1,0
45,professional.course,telephone,87,7,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
30,high.school,cellular,75,1,999,failure,-3.4,92.379,-29.8,0.75,5017.5,0
25,professional.course,cellular,541,1,999,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,1
38,professional.course,telephone,157,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
37,basic.9y,telephone,46,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
34,university.degree,cellular,1228,6,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
57,professional.course,cellular,47,7,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
45,university.degree,cellular,776,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1
51,university.degree,telephone,120,7,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
29,basic.9y,telephone,364,1,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
29,high.school,cellular,134,2,999,failure,-1.8,92.893,-46.2,1.299,5099.1,0
55,university.degree,cellular,384,4,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
41,university.degree,telephone,186,6,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,high.school,cellular,423,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
48,university.degree,telephone,138,8,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
38,basic.4y,cellular,103,2,999,failure,-0.1,93.2,-42,4.076,5195.8,0
47,high.school,telephone,69,11,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
41,high.school,cellular,342,2,999,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
45,basic.6y,cellular,128,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
28,university.degree,telephone,249,2,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
25,basic.6y,cellular,59,3,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
51,university.degree,cellular,128,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33,basic.9y,cellular,419,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26,university.degree,cellular,138,1,999,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
56,high.school,cellular,106,2,999,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
22,high.school,telephone,214,2,1,success,-1.8,93.876,-40,0.699,5008.7,1
38,professional.course,cellular,388,3,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
31,high.school,cellular,143,7,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
35,professional.course,cellular,16,6,999,failure,-1.8,92.893,-46.2,1.266,5099.1,0
43,basic.4y,telephone,8,12,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33,high.school,cellular,599,2,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
32,university.degree,cellular,116,1,999,failure,-1.8,93.075,-47.1,1.365,5099.1,0
31,basic.4y,cellular,136,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
49,basic.4y,cellular,106,2,999,failure,-0.1,93.2,-42,4.076,5195.8,0
29,high.school,cellular,14,7,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
41,high.school,cellular,622,1,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
33,high.school,telephone,211,2,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
27,high.school,telephone,167,4,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
44,basic.4y,telephone,248,3,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
40,basic.9y,telephone,112,4,999,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
30,basic.9y,telephone,89,1,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
43,unknown,telephone,324,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,professional.course,cellular,487,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
46,professional.course,cellular,235,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
27,high.school,cellular,212,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
29,university.degree,telephone,71,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
28,professional.course,telephone,275,6,999,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1
32,university.degree,cellular,83,1,999,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
51,basic.4y,cellular,173,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
24,professional.course,cellular,240,10,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
50,professional.course,cellular,14,8,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
43,professional.course,telephone,143,2,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
29,university.degree,cellular,391,2,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,professional.course,cellular,232,2,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
60,high.school,cellular,200,1,6,success,-1.1,94.199,-37.5,0.876,4963.6,1
30,high.school,telephone,266,10,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
56,basic.4y,cellular,116,2,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
51,university.degree,telephone,231,1,999,failure,-1.8,92.893,-46.2,1.299,5099.1,0
42,university.degree,cellular,361,1,999,failure,-2.9,92.469,-33.6,1.029,5076.2,1
55,unknown,cellular,142,1,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
37,high.school,cellular,538,2,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
37,basic.6y,telephone,574,5,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
26,high.school,telephone,208,2,3,success,-3.4,92.649,-30.1,0.714,5017.5,1
65,basic.4y,cellular,882,1,999,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,1
53,basic.4y,cellular,23,6,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
31,university.degree,cellular,41,1,999,failure,-0.1,93.2,-42,4.153,5195.8,0
40,high.school,cellular,158,1,4,success,-2.9,92.201,-31.4,0.884,5076.2,0
33,university.degree,cellular,153,1,999,failure,-0.1,93.2,-42,4.076,5195.8,0
76,basic.4y,cellular,347,4,6,success,-3.4,92.649,-30.1,0.715,5017.5,1
33,high.school,cellular,87,1,999,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,0
37,basic.4y,telephone,59,2,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
42,high.school,cellular,337,2,999,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
45,high.school,cellular,980,2,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,1
41,basic.9y,cellular,10,5,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
43,unknown,cellular,377,1,999,failure,-1.7,94.215,-40.3,0.861,4991.6,0
28,high.school,telephone,397,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
73,basic.4y,cellular,128,2,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26,high.school,cellular,124,3,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
56,high.school,cellular,235,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
27,university.degree,telephone,443,7,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
45,basic.6y,cellular,834,3,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
36,university.degree,telephone,127,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
51,university.degree,cellular,220,1,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
51,basic.6y,telephone,167,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
25,university.degree,cellular,80,1,999,failure,-1.8,92.893,-46.2,1.266,5099.1,0
52,professional.course,cellular,205,1,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
57,high.school,cellular,572,1,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1
55,high.school,telephone,148,2,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
29,high.school,cellular,112,4,999,failure,-1.8,92.893,-46.2,1.244,5099.1,0
33,professional.course,cellular,287,1,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
34,professional.course,telephone,260,4,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
45,high.school,cellular,201,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,unknown,cellular,163,1,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
32,high.school,cellular,765,3,999,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
53,professional.course,telephone,170,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
49,professional.course,cellular,236,4,3,success,-1.8,93.369,-34.8,0.635,5008.7,1
43,high.school,cellular,298,2,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
31,university.degree,cellular,188,1,999,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,1
24,high.school,cellular,209,1,999,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
58,unknown,cellular,174,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
32,university.degree,cellular,216,2,999,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
40,basic.9y,cellular,283,1,999,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
27,university.degree,telephone,84,3,999,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,0
48,professional.course,cellular,201,3,999,failure,-0.1,93.2,-42,4.12,5195.8,0
37,university.degree,cellular,206,2,6,success,-3,92.713,-33,0.706,5023.5,1
37,high.school,telephone,912,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,1
58,high.school,telephone,836,12,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
30,university.degree,telephone,1109,3,999,nonexistent,1.1,93.994,-36.4,4.86,5191,1
43,basic.4y,telephone,201,4,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
35,university.degree,cellular,81,3,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
55,professional.course,cellular,71,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
37,basic.4y,cellular,178,2,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
32,university.degree,cellular,189,2,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
33,university.degree,cellular,661,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
43,high.school,cellular,192,2,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27,university.degree,telephone,82,6,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
34,basic.9y,telephone,319,6,999,nonexistent,1.1,93.994,-36.4,4.864,5191,0
23,basic.9y,telephone,1144,3,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
31,university.degree,cellular,317,2,999,failure,-1.7,94.027,-38.3,0.904,4991.6,1
35,high.school,telephone,93,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
30,high.school,telephone,83,5,999,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
37,basic.9y,cellular,194,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
28,university.degree,telephone,161,3,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
88,basic.4y,cellular,101,7,999,nonexistent,-1.8,92.843,-50,1.663,5099.1,1
38,professional.course,cellular,37,1,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
48,basic.4y,telephone,172,1,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
28,university.degree,cellular,72,3,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
39,university.degree,cellular,126,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
31,basic.9y,cellular,537,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
36,basic.6y,telephone,11,1,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
40,unknown,cellular,88,1,999,failure,-1.8,92.893,-46.2,1.334,5099.1,0
27,university.degree,cellular,22,6,999,failure,-1.8,92.893,-46.2,1.244,5099.1,0
30,high.school,telephone,342,9,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
72,basic.4y,cellular,128,2,999,failure,-1.7,94.215,-40.3,0.87,4991.6,0
34,professional.course,cellular,128,3,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
35,professional.course,cellular,207,3,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
31,high.school,cellular,140,5,6,success,-1.8,93.876,-40,0.701,5008.7,0
44,unknown,telephone,799,1,999,nonexistent,1.1,93.994,-36.4,4.858,5191,1
35,university.degree,telephone,178,4,999,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
49,basic.6y,telephone,148,4,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
39,high.school,telephone,232,2,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
33,university.degree,cellular,386,2,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
19,unknown,telephone,1161,5,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
29,basic.9y,telephone,170,2,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
43,high.school,telephone,329,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,high.school,cellular,192,1,999,failure,-1.8,92.893,-46.2,1.327,5099.1,0
27,basic.9y,telephone,176,4,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
42,high.school,cellular,76,4,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
47,high.school,cellular,437,1,999,failure,-1.1,94.601,-49.5,0.972,4963.6,1
46,basic.4y,cellular,107,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
31,university.degree,cellular,83,1,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
46,high.school,telephone,723,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
30,basic.9y,cellular,52,3,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
43,basic.6y,cellular,87,2,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
38,high.school,cellular,452,3,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
49,basic.4y,telephone,190,4,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
32,university.degree,telephone,186,1,999,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
34,high.school,telephone,127,8,999,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
39,university.degree,cellular,73,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
34,university.degree,cellular,55,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
45,basic.4y,cellular,87,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
47,basic.4y,telephone,140,3,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
33,basic.4y,cellular,184,1,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
36,university.degree,cellular,1334,2,999,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1
83,basic.4y,cellular,112,1,999,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,0
27,basic.9y,telephone,200,1,999,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
32,basic.4y,telephone,188,2,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
25,university.degree,telephone,128,2,999,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
39,basic.6y,telephone,181,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,university.degree,telephone,198,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
35,university.degree,cellular,117,1,999,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,0
76,basic.4y,cellular,345,2,999,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,1
50,university.degree,cellular,123,1,999,failure,-0.1,93.2,-42,4.153,5195.8,0
60,basic.4y,cellular,503,2,5,success,-2.9,92.469,-33.6,1.072,5076.2,1
29,university.degree,cellular,289,2,999,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,1
28,high.school,telephone,115,4,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
32,university.degree,cellular,78,2,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36,basic.4y,cellular,192,2,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
36,university.degree,cellular,100,1,999,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,0
39,university.degree,telephone,243,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
64,university.degree,cellular,139,2,6,success,-1.8,93.369,-34.8,0.652,5008.7,1
37,high.school,cellular,188,4,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
28,high.school,cellular,81,4,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
47,high.school,cellular,903,2,999,failure,-1.8,93.075,-47.1,1.415,5099.1,1
49,basic.9y,telephone,1467,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,1
37,university.degree,cellular,71,4,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
46,unknown,telephone,67,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
77,unknown,cellular,193,1,3,success,-3.4,92.649,-30.1,0.714,5017.5,1
36,basic.9y,cellular,181,1,999,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31,university.degree,cellular,101,3,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
44,basic.6y,cellular,67,2,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
49,university.degree,telephone,142,2,999,nonexistent,1.1,93.994,-36.4,4.864,5191,0
28,university.degree,cellular,262,1,4,success,-2.9,92.201,-31.4,0.881,5076.2,1
26,university.degree,cellular,261,1,999,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,0
31,basic.9y,cellular,134,2,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
44,high.school,telephone,115,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
53,basic.9y,cellular,62,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
33,professional.course,cellular,169,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
22,unknown,cellular,192,1,3,success,-1.8,92.893,-46.2,1.266,5099.1,1
41,high.school,cellular,396,2,999,nonexistent,-1.8,92.843,-50,1.778,5099.1,1
51,basic.4y,telephone,124,2,999,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
47,university.degree,telephone,24,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
29,basic.9y,cellular,1389,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32,professional.course,cellular,212,3,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
54,professional.course,telephone,80,6,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
31,university.degree,cellular,124,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
56,high.school,telephone,75,14,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
45,high.school,cellular,1092,1,999,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0
53,university.degree,cellular,313,4,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
48,professional.course,telephone,216,7,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35,professional.course,telephone,1528,2,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1
38,university.degree,cellular,111,2,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
42,university.degree,telephone,279,9,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
31,high.school,cellular,234,1,999,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
34,university.degree,cellular,114,5,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
38,university.degree,telephone,42,1,999,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0
30,high.school,cellular,418,3,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
56,university.degree,cellular,222,1,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
42,professional.course,telephone,142,17,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
35,basic.9y,telephone,138,4,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
34,professional.course,cellular,442,2,8,success,-3.4,92.431,-26.9,0.735,5017.5,1
36,professional.course,telephone,246,4,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
40,professional.course,cellular,109,2,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
36,university.degree,cellular,100,2,999,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,1
42,professional.course,cellular,377,1,999,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1
31,university.degree,cellular,432,1,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
42,unknown,cellular,295,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32,basic.6y,telephone,490,3,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
31,university.degree,telephone,7,1,999,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,0
44,professional.course,telephone,203,1,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
46,professional.course,telephone,219,4,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
40,basic.4y,cellular,77,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
59,basic.4y,cellular,483,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
44,high.school,telephone,100,3,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
48,basic.4y,cellular,134,7,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
48,university.degree,cellular,189,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33,university.degree,telephone,367,5,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
34,university.degree,cellular,72,4,999,failure,-1.8,92.893,-46.2,1.281,5099.1,0
55,unknown,cellular,60,4,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
34,high.school,cellular,76,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
56,high.school,cellular,119,2,999,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0
42,high.school,cellular,148,14,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
35,university.degree,cellular,385,1,5,success,-1.7,94.055,-39.8,0.761,4991.6,0
34,high.school,cellular,707,1,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
58,basic.9y,cellular,178,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
49,basic.4y,cellular,211,4,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
41,university.degree,cellular,87,3,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32,basic.4y,cellular,547,7,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
40,university.degree,cellular,54,4,999,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,0
41,basic.9y,cellular,238,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
28,university.degree,cellular,187,2,999,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0
